u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LLm2_Km_Sdown_to_LL1_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
60.25,,,,,92.30954002472677,88.01380946035809,101.53009192446987,95.090059266962
60.5,,,,,92.47871780322417,88.18072090026492,101.69980003153778,95.25643380062883
60.75,,,,,92.64799886035848,88.34774239074225,101.86961695633846,95.42292426594884
61.0,,,,,92.81738282442797,88.51487354602097,102.03954225597236,95.58953022557301
61.25,,,,,92.9868693248514,88.6821139813775,102.20957548870689,95.75625124312656
61.5,,,,,93.15645799216986,88.84946331313733,102.3797162139827,95.92308688321609
61.75,,,,,93.32614845804969,89.01692115867935,102.54996399242161,96.0900367114384
62.0,,,,,93.49594035528469,89.18448713643953,102.72031838583135,96.25710029438628
62.25,,,,,93.66583331779822,89.35216086591444,102.89077895721371,96.42427719965741
62.5,,,,,93.83582698064538,89.51994196766506,103.06134527076922,96.59156699586009
62.75,,,,,94.0059209800151,89.68783006331995,103.23201689190398,96.75896925262103
63.0,,,,,94.17611495323187,89.85582477557878,103.40279338723607,96.92648354059266
63.25,,,,,94.34640853875838,90.02392572821614,103.57367432459995,97.09410943145852
63.5,,,,,94.51680137619621,90.19213254608366,103.74465927305293,97.26184649794061
63.75,,,,,94.68729310628822,90.36044485511391,103.91574780288074,97.42969431380607
64.0,,,,,94.85788337092006,90.52886228232313,104.08693948560239,97.59765245387288
64.25,,,,,95.02857181312112,90.69738445581356,104.25823389397536,97.76572049401614
64.5,,,,,95.19935807706719,90.8660110047776,104.42963060200121,97.93389801117448
64.75,,,,,95.37024180808064,91.0347415594991,104.60112918492976,98.10218458335547
65.0,,,,,95.54122265263162,91.20357575135608,104.77272921926419,98.27057978964146
65.25,,,,,95.7123002583404,91.37251321282423,104.94443028276558,98.43908321019532
65.5,,,,,95.88347427397741,91.54155357747837,105.11623195445762,98.60769442626608
65.75,,,,,96.05474434946446,91.71069647999488,105.28813381463002,98.77641302019325
66.0,,,,,96.22611013587591,91.8799415561542,105.46013544484424,98.9452385754137
66.25,,,,,96.3975712854394,92.04928844284277,105.63223642793609,99.11417067646514
66.5,,,,,96.56912745153659,92.21873677805502,105.80443634802052,99.28320890899201
66.75,,,,,96.74077828870377,92.38828620089535,105.97673479049499,99.45235285974996
67.0,,,,,96.91252345263277,92.55793635158011,106.1491313420436,99.62160211661067
67.25,,,,,97.08436260017098,92.72768687143875,106.32162559063966,99.79095626856588
67.5,,,,,97.25629538932247,92.8975374029166,106.49421712555016,99.96041490573248
67.75,,,,,97.42832147924778,93.06748758957524,106.66690553733841,100.12997761935657
68.0,,,,,97.60044053026452,93.23753707609471,106.83969041786762,100.29964400181765
68.25,,,,,97.77265220384747,93.4076855082747,107.01257136030327,100.46941364663247
68.5,,,,,97.94495616262921,93.57793253303616,107.18554795911639,100.63928614845902
68.75,,,,,98.1173520703995,93.74827779842207,107.35861981008661,100.80926110310068
69.0,,,,,98.2898395921058,93.91872095359886,107.53178651030382,100.97933810750914
69.25,,,,,98.46241839385308,94.08926164885757,107.70504765817185,101.14951675978884
69.5,,,,,98.63508814290381,94.2598995356148,107.87840285341014,101.31979665919984
69.75,,,,,98.80784850767756,94.43063426641346,108.05185169705612,101.49017740616125
70.0,,,,,98.98069915775089,94.60146549492366,108.22539379146731,101.66065860225444
70.25,,,,,99.15363976385689,94.77239287594348,108.39902874032359,101.8312398502261
70.5,,,,,99.32666999788547,94.94341606540027,108.57275614862905,102.00192075399153
70.75,,,,,99.49978953288169,95.11453472034992,108.74657562271335,102.1727009186367
71.0,,,,,99.6729980430469,95.2857484989792,108.9204867702338,102.34357995042174
71.25,,,,,99.84629520373583,95.4570570606038,109.09448920017687,102.51455745678322
71.5,,,,,100.01968069145906,95.62846006567182,109.26858252285987,102.685633046337
71.75,,,,,100.19315418387926,95.79995717576104,109.44276634993152,102.85680632887988
72.0,,,,,100.3667153598125,95.97154805358127,109.61704029437391,103.02807691539266
72.25,,,,,100.54036389922686,96.14323236297383,109.79140397050335,103.19944441804199
72.5,,,,,100.71409948324091,96.31500976891107,109.96585699397134,103.3709084501824
72.75,,,,,100.88792179412386,96.48687993749755,110.14039898176537,103.5424686263583
73.0,,,,,101.06183051529379,96.65884253596913,110.31502955221015,103.71412456230604
73.25,,,,,101.235825331317,96.83089723269319,110.48974832496721,103.88587587495486
73.5,,,,,101.40990592790672,97.00304369716861,110.66455492103715,104.05772218243004
73.75,,,,,101.58407199192209,97.1752816000252,110.83944896275872,104.22966310405303
74.0,,,,,101.75832321136707,97.34761061302385,111.01443007380934,104.40169826034318
74.25,,,,,101.93265927538873,97.52003040905566,111.1894978792063,104.5738272730199
74.5,,,,,102.10707987427631,97.6925406621418,111.36465200530567,104.74604976500264
74.75,,,,,102.28158469946008,97.86514104743337,111.53989207980338,104.91836536041316
75.0,,,,,102.4561734435093,98.03783124121001,111.71521773173454,105.09077368457577
75.25,,,,,102.63084580013154,98.2106109208805,111.89062859147367,105.26327436401874
75.5,,,,,102.80560146417014,98.38347976498042,112.06612429073402,105.43586702647468
75.75,,,,,102.98044013160356,98.55643745317315,112.24170446256818,105.6085513008822
76.0,,,,,103.15536149954377,98.72948366624829,112.41736874136645,105.78132681738526
76.25,,,,,103.3303652662338,98.90261808612053,112.593116762857,105.95419320733461
76.5,,,,,103.5054511310467,99.07584039582935,112.76894816410515,106.12715010328802
76.75,,,,,103.6806187944841,99.24915027953813,112.9448625835133,106.30019713901115
77.0,,,,,103.855867958173,99.42254742253203,113.12085966081847,106.47333394947646
77.25,,,,,104.0311983248658,99.5960315112187,113.29693903709327,106.64656017086499
77.5,,,,,104.20660959843732,99.76960223312588,113.47310035474385,106.81987544056545
77.75,,,,,104.38210148388276,99.94325927690033,113.64934325750932,106.99327939717489
78.0,,,,,104.55767368731647,100.11700233230744,113.82566739045998,107.16677168049759
78.25,,,,,104.73332591596908,100.29083109022858,114.00207239999705,107.34035193154631
78.5,,,,,104.90905787818654,100.46474524266172,114.17855793385039,107.51401979254072
78.75,,,,,105.0848692834268,100.63874448271793,114.35512364107794,107.6877749069081
79.0,,,,,105.26075984225885,100.81282850462176,114.53176917206387,107.86161691928253
79.25,,,,,105.4367292663598,100.9869970037087,114.70849417851635,108.0355454755036
79.5,,,,,105.61277726851264,101.16124967642384,114.88529831346766,108.20956022261768
79.75,,,,,105.78890356260504,101.33558622032112,115.06218123127056,108.38366080887539
