u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LL1_Kp_Sup_to_LL2_Kp_Sup,LL1_Km_Sup_to_LL2_Km_Sup
74.5,35.445616664075615,111.36465200530566,35.445616664075615,111.36465200530569
74.75,35.374058145528394,111.53989207980338,35.374058145528394,111.5398920798034
75.0,35.30264687674496,111.71521773173454,35.302646876744966,111.71521773173455
75.25,35.23138246565744,111.89062859147367,35.23138246565745,111.89062859147367
75.5,35.160264520616785,112.06612429073402,35.1602645206168,112.066124290734
75.75,35.08929265040089,112.24170446256818,35.0892926504009,112.24170446256821
76.0,35.01846646422403,112.41736874136645,35.01846646422403,112.41736874136645
76.25,34.947785571746394,112.593116762857,34.9477855717464,112.593116762857
76.5,34.877249583082545,112.76894816410515,34.877249583082545,112.76894816410517
76.75,34.80685810880989,112.9448625835133,34.8068581088099,112.9448625835133
77.0,34.73661075997883,113.12085966081847,34.73661075997884,113.12085966081847
77.25,34.666507148119685,113.29693903709327,34.66650714811969,113.29693903709328
77.5,34.596546885251854,113.47310035474385,34.59654688525186,113.47310035474385
77.75,34.526729583893015,113.64934325750932,34.526729583893015,113.64934325750932
78.0,34.45705485706593,113.82566739046,34.45705485706593,113.82566739046001
78.25,34.38752231830856,114.00207239999706,34.38752231830857,114.00207239999705
78.5,34.31813158167965,114.17855793385039,34.31813158167965,114.17855793385039
78.75,34.24888226176925,114.35512364107794,34.24888226176925,114.35512364107794
79.0,34.17977397370497,114.53176917206387,34.179773973704975,114.53176917206387
79.25,34.110806333160255,114.70849417851635,34.110806333160255,114.70849417851635
79.5,34.041978956362655,114.88529831346764,34.04197895636266,114.88529831346764
79.75,33.97329146009989,115.06218123127056,33.97329146009989,115.06218123127056
